date,open,high,low,close,volume,code,amplitude,change_amount,change_percent,turnover_rate,amount
1997-11-05,6.194669457220703,6.194669457220703,6.056109413026741,6.1098,121095000,CSCO.US,2.3222,0.1431,2.3983,0,0
1997-11-06,6.132101953932664,6.141055138578245,6.006928995437266,6.0561,52224300,CSCO.US,2.1953,-0.0537,-0.8789,0,0
1997-11-07,5.881848325739661,6.042749169175246,5.854988611608814,5.9757,75590100,CSCO.US,3.1004,-0.0804,-1.3276,0,0
1997-11-10,5.971152456987735,6.024785305964994,5.8459805385213395,5.8505,51723900,CSCO.US,2.9922,-0.1252,-2.0952,0,0
1997-11-11,5.846035730691569,5.854960321018056,5.738826228949027,5.7656,59340600,CSCO.US,1.985,-0.0849,-1.4512,0,0
1997-11-12,5.680671039925743,5.711964302147557,5.470599999928489,5.4706,84016800,CSCO.US,4.1863,-0.295,-5.1166,0,0
1997-11-13,5.542088249774493,5.69400504346615,5.461624694765148,5.6896,98708400,CSCO.US,4.2478,0.219,4.0032,0,0
1997-11-14,5.703079334767386,5.837120692617478,5.627134007176265,5.8193,83467800,CSCO.US,3.6907,0.1297,2.2796,0,0
1997-11-17,5.9354091120702,6.011439557467224,5.8549449875774116,5.9399,54179100,CSCO.US,2.6892,0.1206,2.0724,0,0
1997-11-18,5.935471447729194,6.0069831519187025,5.872913008904213,5.8863,52761600,CSCO.US,2.2571,-0.0536,-0.9024,0,0
1997-11-19,5.846026884210403,5.962275218191717,5.828177730567602,5.9466,44895600,CSCO.US,2.2781,0.0603,1.0244,0,0
1997-11-20,5.962281795485821,6.12318179548394,5.953299999930371,6.1142,66248100,CSCO.US,2.8568,0.1676,2.8184,0,0
1997-11-21,6.158882534359285,6.167835728947857,6.042719840352295,6.0874,60798600,CSCO.US,2.0463,-0.0268,-0.4383,0,0
1997-11-24,6.047151182149583,6.105275413259997,5.917515839928918,5.9533,44204400,CSCO.US,3.0844,-0.1341,-2.2029,0,0
1997-11-25,5.980129209590194,6.064998165339888,5.935392085629114,6.0293,54542700,CSCO.US,2.177,0.076,1.2766,0,0
1997-11-26,6.042682384708208,6.114164476056347,6.042682384708208,6.0829,26013600,CSCO.US,1.1856,0.0536,0.889,0,0
1997-11-28,6.0695156599876,6.208017631464254,6.038193962596658,6.1678,18334800,CSCO.US,2.7918,0.0849,1.3957,0,0
1997-12-01,6.239322340196562,6.498564690278173,6.2125485523033275,6.4673,95917500,CSCO.US,4.6372,0.2995,4.8559,0,0
1997-12-02,6.4628180784544025,6.480638532926083,6.141020144575736,6.1857,142086600,CSCO.US,5.2513,-0.2816,-4.3542,0,0
1997-12-03,6.141029498981201,6.216973927059934,5.989054829910652,6.2148,154312200,CSCO.US,3.6846,0.0291,0.4704,0,0
1997-12-04,6.252831131229794,6.257264850323737,6.100854682545131,6.1768,61453800,CSCO.US,2.5167,-0.038,-0.6114,0,0
1997-12-05,6.181327265985555,6.391399999928487,6.114249302873331,6.3914,84069900,CSCO.US,4.487,0.2146,3.4743,0,0
1997-12-08,6.386806846056971,6.435977715805727,6.34661774076494,6.4181,41416200,CSCO.US,1.3981,0.0267,0.4177,0,0
1997-12-09,6.355575957291388,6.364529164821192,6.19467566222701,6.2528,78193800,CSCO.US,2.6465,-0.1653,-2.5755,0,0
1997-12-10,6.158904944689335,6.167858171855903,5.935446124800463,6.1053,106484400,CSCO.US,3.7169,-0.1475,-2.3589,0,0
1997-12-11,5.96227095048904,6.006922407048097,5.694047562818134,5.9131,140383800,CSCO.US,5.1246,-0.1922,-3.1481,0,0
1997-12-12,5.935463099302851,5.94441635207433,5.4348532694189995,5.4751,240625800,CSCO.US,8.6175,-0.438,-7.4073,0,0
1997-12-15,5.533118268737539,5.60019521027504,5.112979199525253,5.5421,250780500,CSCO.US,8.8988,0.067,1.2237,0,0
1997-12-16,5.604754290465361,5.810365115521577,5.57798025982365,5.7299,132025500,CSCO.US,4.1931,0.1878,3.3886,0,0
1997-12-17,5.980194416365612,6.114235624010588,5.799127228061579,5.8126,102418200,CSCO.US,5.4994,0.0827,1.4433,0,0
1997-12-18,5.779010088983791,5.792396961962549,5.517536999456386,5.7455,67429200,CSCO.US,4.7287,-0.0671,-1.1544,0,0
1997-12-19,5.5778938739178505,5.792383696886254,5.370054565564391,5.7321,101483400,CSCO.US,7.3506,-0.0134,-0.2332,0,0
1997-12-22,5.792436457792513,5.939950506250962,5.671782151723531,5.8595,62484000,CSCO.US,4.6784,0.1274,2.2226,0,0
1997-12-23,5.89965984198797,5.906353225565908,5.497413232736857,5.5108,50670600,CSCO.US,6.9791,-0.3487,-5.951,0,0
1997-12-24,5.644917824368636,5.711981311997953,5.497489709529011,5.531,32981400,CSCO.US,3.8922,0.0202,0.3666,0,0
1997-12-26,5.577952043604563,5.711993490856666,5.5510922657621125,5.7053,20895000,CSCO.US,2.9091,0.1743,3.1513,0,0
1997-12-29,5.839307489895727,6.020329712035351,5.819227281324657,6.0069,55410000,CSCO.US,3.5248,0.3016,5.2863,0,0
1997-12-30,6.040506490026741,6.094183290298251,5.960055650291264,6.0472,46771200,CSCO.US,2.2329,0.0403,0.6709,0,0
1997-12-31,6.047177759333616,6.141101087595047,5.926523397035241,5.9802,45040800,CSCO.US,3.5484,-0.067,-1.108,0,0
1998-01-02,6.07399351450371,6.261710090345941,5.966683993090814,6.2282,42853800,CSCO.US,4.9334,0.248,4.147,0,0
1998-01-05,6.234880267764941,6.342146655971174,6.087367530703729,6.2148,70755000,CSCO.US,4.0907,-0.0134,-0.2152,0,0
1998-01-06,6.141093476845823,6.261747689615623,6.020396357172477,6.1344,54234000,CSCO.US,3.8835,-0.0804,-1.2937,0,0
1998-01-07,6.100813119890075,6.100813119890075,5.893016133227153,5.9533,74175000,CSCO.US,3.3874,-0.1811,-2.9522,0,0
1998-01-08,5.893052233116443,6.087420623782412,5.738844728468873,6.0204,75943800,CSCO.US,5.8552,0.0671,1.1271,0,0
1998-01-09,5.939954384742971,6.020404943631377,5.7790532669661605,5.8193,83994000,CSCO.US,4.0089,-0.2011,-3.3403,0,0
1998-01-12,5.577941197285269,5.9801934778411825,5.524264652967887,5.9735,78526200,CSCO.US,7.8348,0.1542,2.6498,0,0
1998-01-13,6.006899999892734,6.05388253917761,5.913063640608695,6.0069,62359200,CSCO.US,2.3574,0.0334,0.5591,0,0
1998-01-14,6.100813119892969,6.127586879892499,5.993546453228184,6.1142,52188600,CSCO.US,2.2314,0.1073,1.7863,0,0
1998-01-15,6.087343917467177,6.248242875638114,6.067263727487443,6.1611,49991400,CSCO.US,2.96,0.0469,0.7671,0,0
1998-01-16,6.24834686242979,6.302023648180175,6.1746324596167135,6.2081,48571800,CSCO.US,2.0677,0.047,0.7629,0,0
1998-01-20,6.255010297640773,6.382399999892733,6.234887101158398,6.3824,56923200,CSCO.US,2.3761,0.1743,2.8076,0,0
1998-01-21,6.302022029441749,6.382472826748343,6.087443662865602,6.369,52260600,CSCO.US,4.6225,-0.0134,-0.21,0,0
1998-01-22,6.281844143267847,6.348907804565387,6.174619517815159,6.1947,43438800,CSCO.US,2.7365,-0.1743,-2.7367,0,0
1998-01-23,6.255063590680579,6.28853102562269,6.060652119241212,6.188,46768200,CSCO.US,3.6786,-0.0067,-0.1082,0,0
1998-01-26,6.214819762116252,6.2215132060244995,5.986856509010355,6.074,39954600,CSCO.US,3.7921,-0.114,-1.8423,0,0
1998-01-27,6.07404423820972,6.368986985208962,5.993593605299686,6.3556,67517400,CSCO.US,6.1803,0.2816,4.6362,0,0
1998-01-28,6.422568168079901,6.690690051479581,6.402445082255857,6.6371,104662200,CSCO.US,4.5353,0.2815,4.4292,0,0
1998-01-29,6.650581960679991,6.945610357851835,6.6371949827978485,6.8383,125109000,CSCO.US,4.6468,0.2012,3.0314,0,0
1998-01-30,6.898626369962155,6.905319816453145,6.730989860729517,6.7645,51928800,CSCO.US,2.5493,-0.0738,-1.0792,0,0
1998-02-02,6.965623507664212,7.03937989416248,6.811417310413034,6.8584,84201000,CSCO.US,3.37,0.0939,1.3881,0,0
1998-02-03,6.85841613322447,6.95225301322298,6.663963119894223,6.7578,88447200,CSCO.US,4.2035,-0.1006,-1.4668,0,0
1998-02-04,6.811439785280419,7.052790013892718,6.798052892600057,6.9254,125086200,CSCO.US,3.7695,0.1676,2.4801,0,0
1998-02-05,7.052769933032398,7.099752643764994,6.905299999892734,6.9053,75684000,CSCO.US,2.8078,-0.0201,-0.2902,0,0
1998-02-06,6.891876941124761,7.07959343368458,6.811427015741982,7.0729,47049000,CSCO.US,3.8835,0.1676,2.4271,0,0
1998-02-09,7.119836524660474,7.119836524660474,6.798036973412697,6.8651,55943400,CSCO.US,4.5498,-0.2078,-2.938,0,0
1998-02-10,6.891923447470719,6.985803780563737,6.798086021294106,6.9456,58441200,CSCO.US,2.7344,0.0805,1.1726,0,0
1998-02-11,6.97902309222971,6.98571648754862,6.871757141606163,6.9589,32716800,CSCO.US,1.6407,0.0133,0.1915,0,0
1998-02-12,6.898668961733353,7.066263598972165,6.878545591312207,6.9992,45181800,CSCO.US,2.6975,0.0403,0.5791,0,0
1998-02-13,6.965593395211643,7.05947255519737,6.918653815218779,6.9589,30223200,CSCO.US,2.0119,-0.0403,-0.5758,0,0
1998-02-17,7.0661726505589035,7.079559453889894,6.87845705897849,6.9656,41662800,CSCO.US,2.8899,0.0067,0.0963,0,0
1998-02-18,6.9320774345357865,7.039386861652152,6.918690572776368,7.026,44554800,CSCO.US,1.7327,0.0604,0.8671,0,0
1998-02-19,7.052767122970556,7.1064432395992165,7.0125207621410715,7.0193,43772400,CSCO.US,1.3368,-0.0067,-0.0954,0,0
1998-02-20,7.066193421233162,7.092967106594872,6.938846789576818,7.0595,51100200,CSCO.US,2.1957,0.0402,0.5727,0,0
1998-02-23,7.1198500404247165,7.1332369271692375,6.992460082910337,7.0394,38247000,CSCO.US,1.9941,-0.0201,-0.2847,0,0
1998-02-24,7.06625424882215,7.1802579257088714,6.945599999892732,6.9456,58074600,CSCO.US,3.3335,-0.0938,-1.3325,0,0
1998-02-25,7.012585849782582,7.180266274049734,6.9523015621430355,7.1601,51615000,CSCO.US,3.2821,0.2145,3.0883,0,0
1998-02-26,7.12650659117103,7.146629723802307,7.052750375833793,7.1332,46743600,CSCO.US,1.3111,-0.0269,-0.3757,0,0
1998-02-27,7.20028308426843,7.347795930375197,7.066199999892733,7.0662,58439400,CSCO.US,3.9477,-0.067,-0.9393,0,0
1998-03-02,7.173488124947532,7.213734865789828,6.918749425181322,6.9992,45166800,CSCO.US,4.1746,-0.067,-0.9482,0,0
1998-03-03,6.898619679893044,6.972333333225235,6.798046453227937,6.9187,52573800,CSCO.US,2.4901,-0.0805,-1.1501,0,0
1998-03-04,6.925442912997311,7.0260597651030485,6.898668961733353,6.9992,39176400,CSCO.US,1.8413,0.0805,1.1635,0,0
1998-03-05,6.79799887375236,6.932038362269019,6.556650562962922,6.6371,102384000,CSCO.US,5.3633,-0.3621,-5.1734,0,0
1998-03-06,6.710890262605616,6.918686854457637,6.643827270025665,6.9053,64338600,CSCO.US,4.1413,0.2682,4.0409,0,0
1998-03-09,6.831518470031567,6.911968021475234,6.556659895872564,6.5667,61294800,CSCO.US,5.1454,-0.3386,-4.9035,0,0
1998-03-10,6.730969919336623,6.744399679239426,6.435987173867687,6.5835,88537200,CSCO.US,4.6966,0.0168,0.2558,0,0
1998-03-11,6.697519669291316,6.8918869719076055,6.653883566253619,6.7176,75829200,CSCO.US,3.6152,0.1341,2.0369,0,0
1998-03-12,6.784643613394466,6.8784802726566605,6.704193802641556,6.8584,47346600,CSCO.US,2.5945,0.1408,2.096,0,0
1998-03-13,6.945566152327894,6.999156629756651,6.878502968804158,6.9254,41296200,CSCO.US,1.7592,0.067,0.9769,0,0
1998-03-16,6.952239804040185,6.96562665860509,6.851623861877685,6.9053,33524400,CSCO.US,1.6462,-0.0201,-0.2902,0,0
1998-03-17,6.912013107212371,6.965646491348438,6.7444195084639915,6.9254,54018000,CSCO.US,3.2037,0.0201,0.2911,0,0
1998-03-18,6.7846897442091185,6.918730766943579,6.771216990963721,6.8182,57489000,CSCO.US,2.13,-0.1072,-1.5479,0,0
1998-03-19,6.824843650302508,6.911986841703176,6.771167563427946,6.8986,45343800,CSCO.US,2.0653,0.0804,1.1792,0,0
1998-03-20,6.905350434624877,6.905350434624877,6.811470140654781,6.8249,42997800,CSCO.US,1.3609,-0.0737,-1.0683,0,0
1998-03-23,6.804779500253207,7.06625424882215,6.798086021294106,6.9456,70598400,CSCO.US,3.9293,0.1207,1.7685,0,0
1998-03-24,7.066258764022924,7.314303806253181,7.052828890606894,7.2741,85840800,CSCO.US,3.7646,0.3285,4.7296,0,0
1998-03-25,7.488573868684289,7.495267335882177,7.4014300745886965,7.4618,68151600,CSCO.US,1.29,0.1877,2.5804,0,0
1998-03-26,7.421519805241331,7.481803295594364,7.347763705656376,7.4416,41119200,CSCO.US,1.7963,-0.0202,-0.2707,0,0
1998-03-27,7.488496693811498,7.508662701260556,7.3812736031408726,7.4416,50055000,CSCO.US,1.7119,0.0,0.0,0,0
1998-03-30,7.434946270812795,7.468456347090221,7.173430374640059,7.2338,38302800,CSCO.US,3.9646,-0.2078,-2.7924,0,0
1998-03-31,7.2941961072311114,7.401463697043334,7.253949307533565,7.3344,36589800,CSCO.US,2.0392,0.1006,1.3907,0,0
1998-04-01,7.367936456074954,7.461816836032279,7.2539327222785115,7.435,44187600,CSCO.US,2.8344,0.1006,1.3716,0,0
1998-04-02,7.428276002741234,7.58917635861083,7.401416370001403,7.5355,51847800,CSCO.US,2.5254,0.1005,1.3517,0,0
1998-04-03,7.542253366801404,7.716541025241674,7.5221300502557416,7.5825,54301800,CSCO.US,2.5799,0.047,0.6237,0,0
1998-04-06,7.642749999889236,7.656136879889041,7.381319679893023,7.4014,43793400,CSCO.US,3.6244,-0.1811,-2.3884,0,0
1998-04-07,7.3276434398938015,7.414786879892539,7.2237663998953066,7.4014,52782600,CSCO.US,2.5809,0.0,0.0,0,0
1998-04-08,7.448390763260829,7.448390763260829,7.2405494504433605,7.321,50500200,CSCO.US,2.8081,-0.0804,-1.0863,0,0
1998-04-09,7.374573509898828,7.388003278676128,7.0997566759735795,7.1869,66436200,CSCO.US,3.9373,-0.1341,-1.8317,0,0
1998-04-13,7.139936315080602,7.200262806508268,7.086260325908477,7.1332,42171600,CSCO.US,1.5863,-0.0537,-0.7472,0,0
1998-04-14,7.106492720613601,7.334371090188298,7.099799249392804,7.2607,57588000,CSCO.US,3.2885,0.1275,1.7874,0,0
1998-04-15,7.334369638307288,7.615967349371661,7.307595758724146,7.5825,66373200,CSCO.US,4.2471,0.3218,4.4321,0,0
1998-04-16,7.589169760932284,7.642760259538113,7.4684731455774465,7.5288,41025000,CSCO.US,2.2985,-0.0537,-0.7082,0,0
1998-04-17,7.4483334263596666,7.562293434081196,7.441639992171203,7.5556,30150600,CSCO.US,1.6026,0.0268,0.356,0,0
1998-04-20,7.629402916971679,7.8305504195432745,7.569032922065911,7.7501,42646800,CSCO.US,3.4612,0.1945,2.5742,0,0
1998-04-21,7.7903157605286975,7.931093485121784,7.669661398579364,7.9244,40785600,CSCO.US,3.3733,0.1743,2.249,0,0
1998-04-22,7.924359617847189,7.93774652008647,7.830522581958382,7.8975,27479400,CSCO.US,1.3531,-0.0269,-0.3395,0,0
1998-04-23,7.89080381086979,7.897497259666978,7.642760044866298,7.6897,29595600,CSCO.US,3.2255,-0.2078,-2.6312,0,0
1998-04-24,7.6427435025961,7.860623370700988,7.629356633976817,7.7165,34059600,CSCO.US,3.0075,0.0268,0.3485,0,0
1998-04-27,7.542213131515806,7.669602914243676,7.441639992171203,7.5556,45988800,CSCO.US,2.9542,-0.1609,-2.0851,0,0
1998-04-28,7.736539607539215,7.736539607539215,7.448294382132985,7.6025,48764400,CSCO.US,3.815,0.0469,0.6207,0,0
1998-04-29,7.6293631198940375,7.770139893225415,7.575686879894781,7.7232,41491800,CSCO.US,2.5578,0.1207,1.5876,0,0
1998-04-30,7.8238327289034295,8.018200341187464,7.81705346119021,7.8573,55056000,CSCO.US,2.6044,0.1341,1.7363,0,0
1998-05-01,7.910972715607907,7.951176329063697,7.850602935317304,7.8975,30788400,CSCO.US,1.28,0.0402,0.5116,0,0
1998-05-04,8.038299999892732,8.132136803311926,7.9779303691607675,8.0383,47264400,CSCO.US,1.9526,0.1408,1.7828,0,0
1998-05-05,8.09195333626588,8.125463498602027,7.884113097653453,7.8975,47576400,CSCO.US,3.0025,-0.1408,-1.7516,0,0
1998-05-06,8.09862382292595,8.179073728451703,8.011480485260453,8.1523,96796200,CSCO.US,2.1221,0.2548,3.2263,0,0
1998-05-07,8.205954345617577,8.212647829946551,8.071913031234782,8.0853,37243200,CSCO.US,1.7263,-0.067,-0.8219,0,0
1998-05-08,8.03835602365626,8.165746700882302,8.018232673161476,8.1255,35513400,CSCO.US,1.8245,0.0402,0.4972,0,0
1998-05-11,8.20591705674641,8.23277668590993,8.004813092066826,8.0182,38456400,CSCO.US,2.8055,-0.1073,-1.3205,0,0
1998-05-12,8.024906828289485,8.212580287734596,7.937720621249597,8.1925,36346200,CSCO.US,3.4279,0.1743,2.1738,0,0
1998-05-13,8.21927722790644,8.232749905418487,8.051683984715188,8.1523,29213400,CSCO.US,2.2101,-0.0402,-0.4907,0,0
1998-05-14,8.1053666863683,8.232756532651536,8.051690466193044,8.159,28810800,CSCO.US,2.221,0.0067,0.0822,0,0
1998-05-15,8.212580287734596,8.226052959491746,8.132130416573283,8.1925,42159000,CSCO.US,1.1512,0.0335,0.4106,0,0
1998-05-18,8.192529491856044,8.360123266773503,8.165712771599155,8.34,45171000,CSCO.US,2.373,0.1475,1.8004,0,0
1998-05-19,8.40034303787019,8.655079615368813,8.37348349643274,8.6232,68789400,CSCO.US,3.3765,0.2832,3.3957,0,0
1998-05-20,8.72888462313954,8.742271561678159,8.373530055906075,8.4339,60733800,CSCO.US,4.2762,-0.1893,-2.1952,0,0
1998-05-21,8.46065378767253,8.5411039484432,8.279673106002834,8.34,46115400,CSCO.US,3.0998,-0.0939,-1.1134,0,0
1998-05-22,8.387020594308867,8.393714077772886,8.112115795885902,8.2462,38740200,CSCO.US,3.3765,-0.0938,-1.1247,0,0
1998-05-26,8.326586675223728,8.366790174678464,8.09862382292595,8.1523,43423200,CSCO.US,3.252,-0.0939,-1.1387,0,0
1998-05-27,8.044981031295045,8.366780272546848,8.038287607077008,8.3467,57352200,CSCO.US,4.0294,0.1944,2.3846,0,0
1998-05-28,8.380177229428748,8.447240272199275,8.259523821705958,8.3132,34792800,CSCO.US,2.249,-0.0335,-0.4014,0,0
1998-05-29,8.373531508434045,8.380224978864447,8.09197668173979,8.1121,35964000,CSCO.US,3.4674,-0.2011,-2.419,0,0
1998-06-01,8.125456754970944,8.22607297194999,7.823822637545487,7.8908,59528400,CSCO.US,4.9586,-0.2213,-2.728,0,0
1998-06-02,8.071853115115179,8.246139855669904,7.964543627639216,8.1992,83092200,CSCO.US,3.5687,0.3084,3.9083,0,0
1998-06-03,8.299740557234019,8.34672337804995,7.964553528728034,8.0048,58046400,CSCO.US,4.6611,-0.1944,-2.371,0,0
1998-06-04,8.071911988156494,8.252893483356754,7.984767982288374,8.2462,62507400,CSCO.US,3.3496,0.2414,3.0157,0,0
1998-06-05,8.239437010146961,8.34670346847353,8.098617603655844,8.3065,55507800,CSCO.US,3.0085,0.0603,0.7312,0,0
1998-06-08,8.326586864476486,8.420423636414517,8.17907391435168,8.3132,46465800,CSCO.US,2.9056,0.0067,0.0807,0,0
1998-06-09,8.313209573228763,8.554559573225728,8.246146453229608,8.5277,36597000,CSCO.US,3.7099,0.2145,2.5802,0,0
1998-06-10,8.447253529742138,8.668523302201212,8.366803496125547,8.4875,58495200,CSCO.US,3.5381,-0.0402,-0.4714,0,0
1998-06-11,8.514310094652425,8.608146941309844,8.447246998481623,8.4808,52405200,CSCO.US,1.8957,-0.0067,-0.0789,0,0
1998-06-12,8.440560086945238,8.514316677764931,8.306519604268848,8.4875,42152400,CSCO.US,2.4502,0.0067,0.079,0,0
1998-06-15,8.380227241670584,8.588111042900891,8.366840297195072,8.3937,46002600,CSCO.US,2.607,-0.0938,-1.1052,0,0
1998-06-16,8.453904108098643,8.588029724077428,8.380147891250422,8.5746,47940000,CSCO.US,2.4766,0.1809,2.1552,0,0
1998-06-17,8.635019656444916,8.76906023963076,8.608160051747626,8.6551,61374600,CSCO.US,1.8765,0.0805,0.9388,0,0
1998-06-18,8.675216612578414,8.847830202071375,8.608153465579283,8.8093,52552200,CSCO.US,2.7692,0.1542,1.7816,0,0
1998-06-19,8.862923537881858,8.918273366813935,8.755699334392512,8.9166,56968800,CSCO.US,1.8455,0.1073,1.218,0,0
1998-06-22,8.903169504959477,9.104273868669091,8.82945555214251,9.0775,48966000,CSCO.US,3.0821,0.1609,1.8045,0,0
1998-06-23,9.157900226426436,9.332186861045127,9.11769673636299,9.3188,54733200,CSCO.US,2.3629,0.2413,2.6582,0,0
1998-06-24,9.446259734508493,9.593773740273653,9.298745728743334,9.4194,65212800,CSCO.US,3.1659,0.1006,1.0795,0,0
1998-06-25,9.493106668211617,9.600416316922113,9.285309535582694,9.3389,61035000,CSCO.US,3.3453,-0.0805,-0.8546,0,0
1998-06-26,9.49308708064635,9.653986861674253,9.439496726911988,9.6406,53716200,CSCO.US,2.2967,0.3017,3.2306,0,0
1998-06-29,9.747883386524014,9.868580415695103,9.654046058832167,9.8485,52313400,CSCO.US,2.2253,0.2079,2.1565,0,0
1998-06-30,9.801543213439071,10.109914373556855,9.694276217433162,9.8753,77700000,CSCO.US,4.2203,0.0268,0.2721,0,0
1998-07-01,10.022746375197512,10.176953034925331,9.94898976749798,10.1434,49723800,CSCO.US,2.3084,0.2681,2.7149,0,0
1998-07-02,10.15686975887602,10.183643528433045,9.82159694586547,9.9356,51744000,CSCO.US,3.5693,-0.2078,-2.0486,0,0
1998-07-06,9.989186879892587,10.042863119892012,9.861839893227291,9.9758,35785800,CSCO.US,1.822,0.0402,0.4046,0,0
1998-07-07,10.016063232237023,10.016063232237023,9.707649595582666,9.949,46121400,CSCO.US,3.0916,-0.0268,-0.2687,0,0
1998-07-08,9.915532479470391,10.109899999892733,9.855162699948487,10.1099,42348600,CSCO.US,2.5604,0.1609,1.6172,0,0
1998-07-09,10.096489809397955,10.203756405478472,9.962406564297309,9.9691,45988800,CSCO.US,2.3873,-0.1408,-1.3927,0,0
1998-07-10,9.975793435488155,10.056243382548544,9.814893541367379,9.9691,44241000,CSCO.US,2.421,0.0,0.0,0,0
1998-07-13,10.02275641623318,10.156882877345815,9.908753214961179,10.1099,42524400,CSCO.US,2.489,0.1408,1.4124,0,0
1998-07-14,10.176999999892733,10.31104113182042,10.089856101382763,10.177,46160400,CSCO.US,2.1878,0.0671,0.6637,0,0
1998-07-15,10.24400656186043,10.304290410805207,10.09649348522546,10.2507,38209800,CSCO.US,2.0418,0.0737,0.7242,0,0
1998-07-16,10.284229808352123,10.357986488038035,10.176962967622172,10.2708,46102200,CSCO.US,1.766,0.0201,0.1961,0,0
1998-07-17,10.337894761600623,10.713286942448988,10.270831328217836,10.6999,66567600,CSCO.US,4.3079,0.4291,4.1779,0,0
1998-07-20,10.800475995073047,11.182560210614621,10.706553215980344,11.0686,92302800,CSCO.US,4.4487,0.3687,3.4458,0,0
1998-07-21,11.189236523513918,11.209402644381818,10.579189913939906,10.6127,77262600,CSCO.US,5.6937,-0.4559,-4.1189,0,0
1998-07-22,10.565799999892732,10.887599708317046,10.364653728813643,10.5658,98843400,CSCO.US,4.9275,-0.0469,-0.4419,0,0
1998-07-23,10.572516058841254,10.766926405392326,10.458512904838562,10.6328,56988000,CSCO.US,2.919,0.067,0.6341,0,0
1998-07-24,10.713278185145908,10.73344439623026,10.150126013907357,10.4854,80445600,CSCO.US,5.486,-0.1474,-1.3863,0,0
1998-07-27,10.351233333227167,10.505439893225587,10.21714999989521,10.4585,68089800,CSCO.US,2.7494,-0.0269,-0.2565,0,0
1998-07-28,10.445113119891197,10.659646453222296,10.270783333226344,10.2976,66456000,CSCO.US,3.7182,-0.1609,-1.5385,0,0
1998-07-29,10.378040146527269,10.465183503788651,10.076406566247842,10.0831,55468800,CSCO.US,3.7754,-0.2145,-2.083,0,0
1998-07-30,10.203753874601487,10.579186867763184,10.143384249301084,10.5658,58798200,CSCO.US,4.3221,0.4827,4.7872,0,0
1998-07-31,10.61272378140352,10.726726979731312,10.217166579527756,10.2708,60683400,CSCO.US,4.8227,-0.295,-2.792,0,0
1998-08-03,10.31095367616258,10.619365802998763,10.270750258960923,10.3512,75937800,CSCO.US,3.3942,0.0804,0.7828,0,0
1998-08-04,10.55235073953928,10.612720498829392,9.922222605257437,9.9892,120368400,CSCO.US,6.6707,-0.362,-3.4972,0,0
1998-08-05,10.176995484339256,10.4585503874888,9.955767645168416,10.3781,144369600,CSCO.US,5.0333,0.3889,3.8932,0,0
1998-08-06,10.31781796252669,10.666393473515864,10.270834926518177,10.6597,78819600,CSCO.US,3.8115,0.2816,2.7134,0,0
1998-08-07,10.713301954577318,10.743508431390378,10.358032596605536,10.3915,91843800,CSCO.US,3.6162,-0.2682,-2.516,0,0
1998-08-10,10.458533290211934,10.679803674530387,10.337879359495727,10.6396,68205000,CSCO.US,3.2904,0.2481,2.3875,0,0
1998-08-11,10.404876579893827,10.61936632642225,10.378017091730836,10.5121,81696600,CSCO.US,2.2684,-0.1275,-1.1984,0,0
1998-08-12,10.61939697319253,10.686460074077782,10.445110142868861,10.5725,67734600,CSCO.US,2.2959,0.0604,0.5746,0,0
1998-08-13,10.538994141849223,10.619444478809903,10.351276688940967,10.3714,53187600,CSCO.US,2.5365,-0.2011,-1.9021,0,0
1998-08-14,10.49211397701216,10.49880745590414,10.190392543881323,10.3446,56527200,CSCO.US,2.9737,-0.0268,-0.2584,0,0
1998-08-17,10.297636081146356,10.532293463345479,10.244045466707389,10.5256,45709800,CSCO.US,2.7865,0.181,1.7497,0,0
1998-08-18,10.585899848578208,10.847373321141067,10.565819509694155,10.7468,73733400,CSCO.US,2.6749,0.2212,2.1015,0,0
1998-08-19,10.92116995781806,11.175908010556286,10.854106529077983,10.8608,88851000,CSCO.US,2.9944,0.114,1.0608,0,0
1998-08-20,10.860786385694148,11.149077244856535,10.85409292326978,11.0083,77504400,CSCO.US,2.716,0.1475,1.3581,0,0
1998-08-21,10.88765896514951,11.06194663580475,10.728431602815295,11.0217,83786400,CSCO.US,3.0297,0.0134,0.1217,0,0
1998-08-24,11.035027318233375,11.202706426274048,10.988130372202555,11.0485,63400200,CSCO.US,1.9469,0.0268,0.2432,0,0
1998-08-25,11.195997239389825,11.269754197025236,11.048569137914974,11.1491,70507200,CSCO.US,2.0019,0.1006,0.9105,0,0
1998-08-26,11.048522614171045,11.289872899042606,10.994846310815609,11.1155,61074600,CSCO.US,2.6462,-0.0336,-0.3014,0,0
1998-08-27,10.968073106922102,11.04852320619009,10.567495972646931,10.6328,109182000,CSCO.US,4.3275,-0.4827,-4.3426,0,0
1998-08-28,10.619435408809782,10.720051877632645,9.928936119783616,10.1569,139294200,CSCO.US,7.4403,-0.4759,-4.4758,0,0
1998-08-31,10.156939131330315,10.284287033247299,8.742296164280802,8.7825,224315400,CSCO.US,15.1817,-1.3744,-13.5317,0,0
1998-09-01,9.03725957323292,9.721063119891989,8.782436879902416,9.654,223798800,CSCO.US,10.6875,0.8715,9.9231,0,0
1998-09-02,9.86854650695152,10.136713531596941,9.721076096758509,9.8283,108430200,CSCO.US,4.3053,0.1743,1.8055,0,0
1998-09-03,9.600445995489107,9.835103445732146,9.506522945830667,9.7211,100256400,CSCO.US,3.3432,-0.1072,-1.0907,0,0
